date,vix,vix3m,vx1,vx2,vx3,vrp_vix_vx1,term_vix3m_vix,slope_vx2_vx1
2023-02-03,18.33,20.78,19.34,20.55,21.35,-1.0100000000000016,2.450000000000003,1.2100000000000009
2023-02-06,19.43,21.43,20.01,20.95,21.61,-0.5800000000000018,2.0,0.9399999999999977
2023-02-07,18.66,20.78,19.21,20.35,21.05,-0.5500000000000007,2.120000000000001,1.1400000000000006
2023-02-08,19.63,21.82,20.05,21.15,21.86,-0.4200000000000017,2.1900000000000013,1.0999999999999979
2023-02-09,20.71,22.5,20.81,21.79,22.4,-0.09999999999999787,1.7899999999999991,0.9800000000000004
2023-02-10,20.53,22.55,20.93,22.05,22.75,-0.3999999999999986,2.0199999999999996,1.120000000000001
2023-02-13,20.34,21.97,19.91,21.25,21.95,0.4299999999999997,1.629999999999999,1.3399999999999999
2023-02-14,18.91,21.14,18.65,20.43,21.31,0.26000000000000156,2.2300000000000004,1.7800000000000011
2023-02-15,18.23,20.68,20.05,21.1,21.6,-1.8200000000000003,2.4499999999999993,1.0500000000000007
2023-02-16,20.17,21.88,21.16,21.9,22.2,-0.9899999999999984,1.7099999999999973,0.7399999999999984
2023-02-17,20.02,21.77,21.25,21.95,22.25,-1.2300000000000004,1.75,0.6999999999999993
2023-02-20,21.23,,,,,,,
2023-02-21,22.87,23.38,22.9,23.25,23.32,-0.029999999999997584,0.509999999999998,0.3500000000000014
2023-02-22,22.29,22.68,22.21,22.72,22.9,0.0799999999999983,0.39000000000000057,0.509999999999998
2023-02-23,21.14,21.74,21.37,22.15,22.4,-0.23000000000000043,0.5999999999999979,0.7799999999999976
2023-02-24,21.67,22.43,22.19,22.9,23.1,-0.5199999999999996,0.759999999999998,0.7099999999999973
2023-02-27,20.95,21.59,21.33,22.25,22.53,-0.379999999999999,0.6400000000000006,0.9200000000000017
2023-02-28,20.7,21.32,20.78,21.75,22.15,-0.08000000000000185,0.620000000000001,0.9699999999999989
2023-03-01,20.58,21.36,21.03,22.05,22.45,-0.45000000000000284,0.7800000000000011,1.0199999999999996
2023-03-02,19.59,20.63,20.2,21.25,21.74,-0.6099999999999994,1.0399999999999991,1.0500000000000007
2023-03-03,18.49,19.98,19.5,20.72,21.29,-1.0100000000000016,1.490000000000002,1.2199999999999989
2023-03-06,18.61,19.99,19.22,20.36,20.92,-0.6099999999999994,1.379999999999999,1.1400000000000006
2023-03-07,19.59,20.59,19.75,20.8,21.34,-0.16000000000000014,1.0,1.0500000000000007
2023-03-08,19.11,20.19,19.31,20.45,21.0,-0.1999999999999993,1.0800000000000018,1.1400000000000006
2023-03-09,22.61,22.87,21.8,22.43,22.58,0.8099999999999987,0.26000000000000156,0.629999999999999
2023-03-10,24.8,25.39,24.18,24.78,24.5,0.620000000000001,0.5899999999999999,0.6000000000000014
2023-03-13,26.52,26.64,25.37,25.53,25.16,1.1499999999999986,0.120000000000001,0.16000000000000014
2023-03-14,23.73,24.87,23.7,23.91,24.01,0.030000000000001137,1.1400000000000006,0.21000000000000085
2023-03-15,26.14,27.2,25.81,25.87,25.52,0.33000000000000185,1.0599999999999987,0.060000000000002274
2023-03-16,22.99,24.56,23.02,23.55,23.82,-0.030000000000001137,1.5700000000000003,0.5300000000000011
2023-03-17,25.51,27.42,25.63,26.15,25.95,-0.11999999999999744,1.9100000000000001,0.5199999999999996
2023-03-20,24.15,25.85,24.17,24.94,25.06,-0.020000000000003126,1.7000000000000028,0.7699999999999996
2023-03-21,21.38,23.57,21.59,22.77,23.3,-0.21000000000000085,2.1900000000000013,1.1799999999999997
2023-03-22,22.26,24.38,23.5,23.71,24.01,-1.2399999999999984,2.1199999999999974,0.21000000000000085
2023-03-23,22.61,24.53,24.22,24.5,24.71,-1.6099999999999994,1.9200000000000017,0.28000000000000114
2023-03-24,21.74,23.96,23.22,23.96,24.45,-1.4800000000000004,2.2200000000000024,0.740000000000002
2023-03-27,20.6,22.87,22.27,23.1,23.65,-1.6699999999999982,2.2699999999999996,0.8300000000000018
2023-03-28,19.97,22.38,21.7,22.71,23.4,-1.7300000000000004,2.41,1.0100000000000016
2023-03-29,19.12,21.49,20.93,22.15,22.98,-1.8099999999999987,2.3699999999999974,1.2199999999999989
2023-03-30,19.02,21.45,20.83,22.16,23.0,-1.8099999999999987,2.4299999999999997,1.3300000000000018
2023-03-31,18.7,21.23,20.76,22.13,22.96,-2.0600000000000023,2.530000000000001,1.3699999999999974
2023-04-03,18.55,20.83,20.21,21.55,22.5,-1.6600000000000001,2.2799999999999976,1.3399999999999999
2023-04-04,19.0,21.34,20.6,22.0,23.03,-1.6000000000000014,2.34,1.3999999999999986
2023-04-05,19.08,21.48,20.42,21.84,23.0,-1.3400000000000034,2.400000000000002,1.4199999999999982
2023-04-06,18.4,21.0,19.98,21.5,22.74,-1.5800000000000018,2.6000000000000014,1.5199999999999996
2023-04-07,18.4,,20.1,21.55,22.85,-1.7000000000000028,,1.4499999999999993
2023-04-10,18.97,21.07,19.8,21.23,22.44,-0.8300000000000018,2.1000000000000014,1.4299999999999997
2023-04-11,19.1,21.01,19.77,20.97,22.24,-0.6699999999999982,1.9100000000000001,1.1999999999999993
2023-04-12,19.09,21.05,19.95,21.05,22.25,-0.8599999999999994,1.9600000000000009,1.1000000000000014
2023-04-13,17.8,20.26,18.73,20.44,21.8,-0.9299999999999997,2.460000000000001,1.7100000000000009
2023-04-14,17.07,20.03,18.35,20.09,21.7,-1.2800000000000011,2.960000000000001,1.7399999999999984
2023-04-17,16.95,19.65,17.42,19.58,21.15,-0.4700000000000024,2.6999999999999993,2.1599999999999966
2023-04-18,16.83,19.82,17.05,19.44,21.2,-0.22000000000000242,2.990000000000002,2.3900000000000006
2023-04-19,16.46,20.02,19.4,21.36,22.49,-2.9399999999999977,3.5599999999999987,1.9600000000000009
2023-04-20,17.17,20.55,19.84,21.8,22.87,-2.669999999999998,3.379999999999999,1.9600000000000009
2023-04-21,16.77,20.39,19.41,21.64,22.8,-2.6400000000000006,3.620000000000001,2.2300000000000004
2023-04-24,16.89,20.4,19.33,21.56,22.84,-2.4399999999999977,3.509999999999998,2.2300000000000004
2023-04-25,18.76,21.65,21.02,22.97,23.97,-2.259999999999998,2.889999999999997,1.9499999999999993
2023-04-26,18.84,21.54,20.42,22.5,23.56,-1.5800000000000018,2.6999999999999993,2.0799999999999983
2023-04-27,17.03,20.37,19.45,21.81,23.11,-2.419999999999998,3.34,2.3599999999999994
2023-04-28,15.78,19.54,18.44,21.3,22.89,-2.660000000000002,3.76,2.8599999999999994
2023-05-01,16.08,19.67,18.17,20.8,22.4,-2.0900000000000034,3.5900000000000034,2.629999999999999
2023-05-02,17.78,20.75,19.34,21.47,22.98,-1.5599999999999987,2.969999999999999,2.129999999999999
2023-05-03,18.34,21.29,19.95,22.0,23.4,-1.6099999999999994,2.9499999999999993,2.0500000000000007
2023-05-04,20.09,22.77,21.19,22.92,24.13,-1.1000000000000014,2.6799999999999997,1.7300000000000004
2023-05-05,17.19,20.78,19.29,21.35,22.81,-2.099999999999998,3.59,2.0600000000000023
2023-05-08,16.98,20.71,19.0,20.95,22.55,-2.0199999999999996,3.7300000000000004,1.9499999999999993
2023-05-09,17.71,21.17,19.42,21.33,22.82,-1.7100000000000009,3.460000000000001,1.9099999999999966
2023-05-10,16.94,20.69,18.85,20.75,22.3,-1.9100000000000001,3.75,1.8999999999999986
2023-05-11,16.93,20.62,18.6,20.52,22.05,-1.6700000000000017,3.6900000000000013,1.9199999999999982
2023-05-12,17.03,20.66,18.54,20.55,22.15,-1.509999999999998,3.629999999999999,2.0100000000000016
2023-05-15,17.12,20.31,17.8,20.06,21.66,-0.6799999999999997,3.1899999999999977,2.259999999999998
2023-05-16,17.99,20.9,18.28,20.64,22.25,-0.2900000000000027,2.91,2.3599999999999994
2023-05-17,16.87,20.05,19.98,21.74,22.54,-3.1099999999999994,3.1799999999999997,1.759999999999998
2023-05-18,16.05,19.33,19.15,20.96,21.95,-3.099999999999998,3.2799999999999976,1.8100000000000023
2023-05-19,16.81,20.04,19.65,21.5,22.39,-2.84,3.2300000000000004,1.8500000000000014
2023-05-22,17.21,20.36,19.67,21.45,22.35,-2.460000000000001,3.1499999999999986,1.7799999999999976
2023-05-23,18.53,21.06,20.05,21.65,22.36,-1.5199999999999996,2.5299999999999976,1.5999999999999979
2023-05-24,20.03,22.02,21.0,22.21,22.72,-0.9699999999999989,1.9899999999999984,1.2100000000000009
2023-05-25,19.14,21.38,20.43,21.81,22.4,-1.2899999999999991,2.2399999999999984,1.379999999999999
2023-05-26,17.95,20.44,19.58,21.05,21.75,-1.629999999999999,2.490000000000002,1.4700000000000024
2023-05-29,17.46,,,,,,,
2023-05-30,17.46,20.13,18.97,20.65,21.5,-1.509999999999998,2.669999999999998,1.6799999999999997
2023-05-31,17.94,20.21,18.87,20.45,21.3,-0.9299999999999997,2.2699999999999996,1.5799999999999983
2023-06-01,15.65,18.75,17.7,19.39,20.35,-2.049999999999999,3.0999999999999996,1.6900000000000013
2023-06-02,14.6,17.92,16.95,18.76,19.79,-2.3499999999999996,3.320000000000002,1.8100000000000023
2023-06-05,14.73,17.9,16.5,18.34,19.55,-1.7699999999999996,3.169999999999998,1.8399999999999999
2023-06-06,13.96,17.04,15.42,17.37,18.61,-1.459999999999999,3.0799999999999983,1.950000000000001
2023-06-07,13.94,17.14,15.45,17.5,18.8,-1.5099999999999998,3.200000000000001,2.0500000000000007
2023-06-08,13.65,16.86,15.01,17.05,18.35,-1.3599999999999994,3.209999999999999,2.040000000000001
2023-06-09,13.83,16.96,15.24,17.13,18.36,-1.4100000000000001,3.130000000000001,1.8899999999999988
2023-06-12,15.01,17.28,15.56,17.1,18.32,-0.5500000000000007,2.2700000000000014,1.540000000000001
2023-06-13,14.61,17.23,15.32,17.11,18.28,-0.7100000000000009,2.620000000000001,1.7899999999999991
2023-06-14,13.88,16.86,14.78,16.6,17.95,-0.8999999999999986,2.9799999999999986,1.820000000000002
2023-06-15,14.5,17.18,15.1,17.09,18.25,-0.5999999999999996,2.6799999999999997,1.9900000000000002
2023-06-16,13.54,16.75,14.35,16.48,17.84,-0.8100000000000005,3.210000000000001,2.130000000000001
2023-06-19,14.19,,,,,,,
2023-06-20,13.88,17.3,14.03,16.52,17.9,-0.14999999999999858,3.42,2.49
2023-06-21,13.2,16.89,16.18,17.5,18.9,-2.9800000000000004,3.6900000000000013,1.3200000000000003
2023-06-22,12.91,16.56,15.78,17.35,18.69,-2.869999999999999,3.6499999999999986,1.570000000000002
2023-06-23,13.44,16.87,15.95,17.57,18.9,-2.51,3.4300000000000015,1.620000000000001
2023-06-26,14.25,17.05,16.0,17.32,18.64,-1.75,2.8000000000000007,1.3200000000000003
2023-06-27,13.74,16.44,15.56,16.89,18.14,-1.8200000000000003,2.700000000000001,1.33
2023-06-28,13.43,15.9,14.99,16.37,17.64,-1.5600000000000005,2.4700000000000006,1.3800000000000008
2023-06-29,13.54,16.1,15.33,16.69,18.0,-1.790000000000001,2.5600000000000023,1.3600000000000012
2023-06-30,13.59,16.02,15.01,16.4,17.6,-1.42,2.4299999999999997,1.3899999999999988
2023-07-03,13.57,16.07,14.94,16.35,17.56,-1.3699999999999992,2.5,1.410000000000002
2023-07-04,13.7,,,,,,,
2023-07-05,14.18,16.51,15.28,16.46,17.6,-1.0999999999999996,2.330000000000002,1.1800000000000015
2023-07-06,15.44,17.52,16.17,17.23,18.22,-0.7300000000000022,2.08,1.0599999999999987
2023-07-07,14.83,17.24,15.86,16.83,17.94,-1.0299999999999994,2.4099999999999984,0.9699999999999989
2023-07-10,15.07,17.25,15.77,16.7,17.66,-0.6999999999999993,2.1799999999999997,0.9299999999999997
2023-07-11,14.84,16.97,15.55,16.58,17.64,-0.7100000000000009,2.129999999999999,1.0299999999999976
2023-07-12,13.54,16.11,14.29,15.77,17.1,-0.75,2.5700000000000003,1.4800000000000004
2023-07-13,13.61,16.12,14.19,15.94,17.1,-0.5800000000000001,2.5100000000000016,1.75
2023-07-14,13.34,16.04,13.8,15.75,17.04,-0.46000000000000085,2.6999999999999993,1.9499999999999993
2023-07-17,13.48,16.27,13.7,15.75,17.08,-0.21999999999999886,2.789999999999999,2.0500000000000007
2023-07-18,13.3,16.13,13.3,15.54,17.04,0.0,2.8299999999999983,2.2399999999999984
2023-07-19,13.76,16.56,15.91,17.35,17.96,-2.1500000000000004,2.799999999999999,1.4400000000000013
2023-07-20,13.99,16.66,15.85,17.27,17.95,-1.8599999999999994,2.67,1.42
2023-07-21,13.6,16.4,15.61,17.02,17.8,-2.01,2.799999999999999,1.4100000000000001
2023-07-24,13.91,16.26,15.38,16.66,17.5,-1.4700000000000006,2.3500000000000014,1.2799999999999994
2023-07-25,13.86,16.22,15.35,16.75,17.55,-1.4900000000000002,2.3599999999999994,1.4000000000000004
2023-07-26,13.19,15.79,14.89,16.4,17.24,-1.700000000000001,2.5999999999999996,1.509999999999998
2023-07-27,14.41,16.63,15.69,16.96,17.76,-1.2799999999999994,2.219999999999999,1.2700000000000014
2023-07-28,13.33,15.92,14.99,16.54,17.39,-1.6600000000000001,2.59,1.549999999999999
2023-07-31,13.63,16.01,14.86,16.34,17.28,-1.2299999999999986,2.380000000000001,1.4800000000000004
2023-08-01,13.93,16.34,15.07,16.57,17.5,-1.1400000000000006,2.41,1.5
2023-08-02,16.09,17.96,16.7,17.76,18.38,-0.6099999999999994,1.870000000000001,1.0600000000000023
2023-08-03,15.92,17.72,16.75,17.65,18.3,-0.8300000000000001,1.799999999999999,0.8999999999999986
2023-08-04,17.1,18.61,17.51,18.14,18.72,-0.41000000000000014,1.509999999999998,0.629999999999999
2023-08-07,15.77,17.72,16.29,17.4,18.1,-0.5199999999999996,1.9499999999999993,1.1099999999999994
2023-08-08,15.99,18.13,16.5,17.72,18.4,-0.5099999999999998,2.139999999999999,1.2199999999999989
2023-08-09,15.96,18.05,16.35,17.59,18.31,-0.39000000000000057,2.09,1.2399999999999984
2023-08-10,15.85,18.16,16.01,17.7,18.35,-0.16000000000000192,2.3100000000000005,1.6899999999999977
2023-08-11,14.84,17.56,15.35,17.05,17.82,-0.5099999999999998,2.719999999999999,1.700000000000001
2023-08-14,14.82,17.41,14.85,16.78,17.6,-0.02999999999999936,2.59,1.9300000000000015
2023-08-15,16.46,18.59,16.17,17.7,18.3,0.28999999999999915,2.129999999999999,1.5299999999999976
2023-08-16,16.78,18.97,18.01,18.55,18.9,-1.2300000000000004,2.1899999999999977,0.5399999999999991
2023-08-17,17.89,19.83,18.85,19.2,19.38,-0.9600000000000009,1.9399999999999977,0.34999999999999787
2023-08-18,17.3,19.24,18.45,18.93,19.23,-1.1499999999999986,1.9399999999999977,0.4800000000000004
2023-08-21,17.13,18.77,17.85,18.5,18.95,-0.7200000000000024,1.6400000000000006,0.6499999999999986
2023-08-22,16.97,18.72,17.9,18.69,19.05,-0.9299999999999997,1.75,0.7900000000000027
2023-08-23,15.98,17.94,17.29,18.2,18.73,-1.3099999999999987,1.9600000000000009,0.9100000000000001
2023-08-24,17.2,18.75,18.01,18.78,19.13,-0.8100000000000023,1.5500000000000007,0.7699999999999996
2023-08-25,15.68,17.72,17.18,18.09,18.58,-1.5,2.039999999999999,0.9100000000000001
2023-08-28,15.08,17.12,16.43,17.5,18.15,-1.3499999999999996,2.040000000000001,1.0700000000000003
2023-08-29,14.45,16.56,15.9,17.2,17.85,-1.450000000000001,2.1099999999999994,1.299999999999999
2023-08-30,13.88,16.18,15.3,16.7,17.5,-1.42,2.299999999999999,1.3999999999999986
2023-08-31,13.57,15.92,15.04,16.37,17.23,-1.4699999999999989,2.3499999999999996,1.3300000000000018
2023-09-01,13.09,15.74,14.8,16.21,17.1,-1.7100000000000009,2.6500000000000004,1.4100000000000001
2023-09-04,13.82,,,,,,,
2023-09-05,14.01,16.24,14.99,16.2,17.0,-0.9800000000000004,2.2299999999999986,1.209999999999999
2023-09-06,14.45,16.61,15.35,16.5,17.25,-0.9000000000000004,2.16,1.1500000000000004
2023-09-07,14.4,16.58,15.3,16.44,17.15,-0.9000000000000004,2.179999999999998,1.1400000000000006
2023-09-08,13.84,16.14,14.94,16.15,16.98,-1.0999999999999996,2.3000000000000007,1.209999999999999
2023-09-11,13.8,16.02,14.58,15.81,16.61,-0.7799999999999994,2.219999999999999,1.2300000000000004
2023-09-12,14.23,16.25,14.64,15.86,16.7,-0.41000000000000014,2.0199999999999996,1.2199999999999989
2023-09-13,13.48,15.92,14.0,15.67,16.62,-0.5199999999999996,2.4399999999999995,1.67
2023-09-14,12.82,15.34,13.37,15.24,16.14,-0.5499999999999989,2.5199999999999996,1.870000000000001
2023-09-15,13.79,16.02,14.25,15.77,16.53,-0.46000000000000085,2.2300000000000004,1.5199999999999996
2023-09-18,14.0,16.13,14.1,15.68,16.52,-0.09999999999999964,2.129999999999999,1.58
2023-09-19,14.11,16.13,14.05,15.57,16.4,0.05999999999999872,2.0199999999999996,1.5199999999999996
2023-09-20,15.14,16.81,16.17,16.87,17.16,-1.0300000000000011,1.6699999999999982,0.6999999999999993
2023-09-21,17.54,18.24,17.49,17.8,17.81,0.05000000000000071,0.6999999999999993,0.3100000000000023
2023-09-22,17.2,18.09,17.49,17.89,17.94,-0.28999999999999915,0.8900000000000006,0.40000000000000213
2023-09-25,16.9,18.02,17.5,17.99,18.03,-0.6000000000000014,1.120000000000001,0.48999999999999844
2023-09-26,18.94,19.72,19.17,19.26,19.05,-0.23000000000000043,0.7799999999999976,0.08999999999999986
2023-09-27,18.22,19.11,18.3,18.75,18.82,-0.08000000000000185,0.8900000000000006,0.4499999999999993
2023-09-28,17.34,18.38,17.35,18.02,18.2,-0.010000000000001563,1.0399999999999991,0.6699999999999982
2023-09-29,17.52,18.51,17.77,18.25,18.34,-0.25,0.990000000000002,0.4800000000000004
2023-10-02,17.61,18.62,17.85,18.24,18.3,-0.240000000000002,1.0100000000000016,0.389999999999997
2023-10-03,19.78,20.41,19.66,19.8,19.64,0.120000000000001,0.629999999999999,0.14000000000000057
2023-10-04,18.58,19.52,18.52,18.91,19.08,0.05999999999999872,0.9400000000000013,0.39000000000000057
2023-10-05,18.49,19.5,18.2,18.75,18.96,0.28999999999999915,1.0100000000000016,0.5500000000000007
2023-10-06,17.45,18.73,18.03,18.42,18.66,-0.5800000000000018,1.2800000000000011,0.39000000000000057
2023-10-09,17.7,18.81,17.65,18.23,18.55,0.05000000000000071,1.1099999999999994,0.5800000000000018
2023-10-10,17.03,18.27,16.99,17.62,18.04,0.0400000000000027,1.2399999999999984,0.6300000000000026
2023-10-11,16.09,17.63,16.5,17.35,17.76,-0.41000000000000014,1.5399999999999991,0.8500000000000014
2023-10-12,16.69,18.09,16.95,17.75,18.05,-0.259999999999998,1.3999999999999986,0.8000000000000007
2023-10-13,19.32,20.57,19.26,19.92,19.74,0.05999999999999872,1.25,0.6600000000000001
2023-10-16,17.21,18.79,17.16,17.98,18.44,0.05000000000000071,1.5799999999999983,0.8200000000000003
2023-10-17,17.88,19.26,17.85,18.44,18.75,0.029999999999997584,1.3800000000000026,0.5899999999999999
2023-10-18,19.22,20.47,19.6,19.61,20.44,-0.38000000000000256,1.25,0.00999999999999801
2023-10-19,21.4,22.19,20.55,20.55,21.35,0.8499999999999979,0.7900000000000027,0.0
2023-10-20,21.71,22.44,20.73,20.7,21.45,0.9800000000000004,0.7300000000000004,-0.030000000000001137
2023-10-23,20.37,21.33,20.0,20.05,20.82,0.370000000000001,0.9599999999999973,0.05000000000000071
2023-10-24,18.97,20.21,19.09,19.27,20.2,-0.120000000000001,1.240000000000002,0.17999999999999972
2023-10-25,20.19,21.33,20.3,20.36,21.16,-0.10999999999999943,1.139999999999997,0.05999999999999872
2023-10-26,20.68,21.57,20.54,20.5,21.25,0.14000000000000057,0.8900000000000006,-0.03999999999999915
2023-10-27,21.27,22.27,21.19,21.21,21.85,0.0799999999999983,1.0,0.019999999999999574
2023-10-30,19.75,20.8,19.59,19.71,20.6,0.16000000000000014,1.0500000000000007,0.120000000000001
2023-10-31,18.14,19.49,18.13,18.6,19.7,0.010000000000001563,1.3499999999999979,0.4700000000000024
2023-11-01,16.87,18.55,17.3,17.85,19.01,-0.4299999999999997,1.6799999999999997,0.5500000000000007
2023-11-02,15.66,17.8,16.56,17.34,18.59,-0.8999999999999986,2.1400000000000006,0.7800000000000011
2023-11-03,14.91,17.22,16.15,16.97,18.22,-1.2399999999999984,2.3099999999999987,0.8200000000000003
2023-11-06,14.89,17.03,15.65,16.38,17.65,-0.7599999999999998,2.1400000000000006,0.7299999999999986
2023-11-07,14.81,16.92,15.5,16.32,17.6,-0.6899999999999995,2.110000000000001,0.8200000000000003
2023-11-08,14.45,16.64,15.11,16.05,17.3,-0.6600000000000001,2.1900000000000013,0.9400000000000013
2023-11-09,15.29,17.3,15.89,16.65,17.78,-0.6000000000000014,2.0100000000000016,0.759999999999998
2023-11-10,14.17,16.52,14.9,16.0,17.23,-0.7300000000000004,2.3499999999999996,1.0999999999999996
2023-11-13,14.76,16.61,14.8,15.85,17.13,-0.040000000000000924,1.8499999999999996,1.049999999999999
2023-11-14,14.16,16.29,14.27,15.74,17.09,-0.10999999999999943,2.129999999999999,1.4700000000000006
2023-11-15,14.18,16.28,15.35,16.83,17.4,-1.17,2.1000000000000014,1.4799999999999986
2023-11-16,14.32,16.14,15.15,16.6,17.25,-0.8300000000000001,1.8200000000000003,1.450000000000001
2023-11-17,13.8,15.85,14.9,16.4,17.06,-1.0999999999999996,2.049999999999999,1.4999999999999982
2023-11-20,13.41,15.69,14.78,16.33,17.0,-1.3699999999999992,2.2799999999999994,1.549999999999999
2023-11-21,13.35,15.5,14.45,16.02,16.68,-1.0999999999999996,2.1500000000000004,1.5700000000000003
2023-11-22,12.85,15.48,14.56,16.25,16.84,-1.7100000000000009,2.630000000000001,1.6899999999999995
2023-11-23,12.8,,,,,,,
2023-11-24,12.46,15.12,13.91,15.71,16.4,-1.4499999999999993,2.6599999999999984,1.8000000000000007
2023-11-27,12.69,15.34,13.95,15.76,16.51,-1.2599999999999998,2.6500000000000004,1.8100000000000005
2023-11-28,12.69,15.24,13.78,15.55,16.35,-1.0899999999999999,2.5500000000000007,1.7700000000000014
2023-11-29,12.98,15.51,14.0,15.85,16.65,-1.0199999999999996,2.5299999999999994,1.8499999999999996
2023-11-30,12.92,15.44,13.76,15.57,16.44,-0.8399999999999999,2.5199999999999996,1.8100000000000005
2023-12-01,12.63,15.36,13.7,15.51,16.31,-1.0699999999999985,2.7299999999999986,1.8100000000000005
2023-12-04,13.08,15.68,13.8,15.55,16.4,-0.7200000000000006,2.5999999999999996,1.75
2023-12-05,12.85,15.57,13.66,15.42,16.33,-0.8100000000000005,2.7200000000000006,1.7599999999999998
2023-12-06,12.97,15.74,13.74,15.57,16.35,-0.7699999999999996,2.7699999999999996,1.83
2023-12-07,13.06,15.65,13.75,15.55,16.35,-0.6899999999999995,2.59,1.8000000000000007
2023-12-08,12.35,15.16,13.34,15.06,15.9,-0.9900000000000002,2.8100000000000005,1.7200000000000006
2023-12-11,12.63,15.19,12.95,14.79,15.67,-0.3199999999999985,2.5599999999999987,1.8399999999999999
2023-12-12,12.07,14.83,12.4,14.4,15.33,-0.33000000000000007,2.76,2.0
2023-12-13,12.19,14.66,12.18,14.21,15.1,0.009999999999999787,2.4700000000000006,2.030000000000001
2023-12-14,12.48,14.79,12.3,14.15,15.0,0.17999999999999972,2.3099999999999987,1.8499999999999996
2023-12-15,12.28,15.13,12.46,14.63,15.55,-0.1800000000000015,2.8500000000000014,2.17
2023-12-18,12.56,15.47,12.42,14.64,15.75,0.14000000000000057,2.91,2.2200000000000006
2023-12-19,12.53,15.64,12.41,14.89,16.0,0.11999999999999922,3.110000000000001,2.4800000000000004
2023-12-20,13.67,16.58,15.81,16.89,17.53,-2.1400000000000006,2.9099999999999984,1.08
2023-12-21,13.65,16.3,15.44,16.52,17.24,-1.7899999999999991,2.6500000000000004,1.08
2023-12-22,13.03,15.99,15.04,16.3,17.08,-2.01,2.960000000000001,1.2600000000000016
2023-12-25,13.03,,,,,,,
2023-12-26,12.99,15.88,14.61,15.92,16.81,-1.6199999999999992,2.8900000000000006,1.3100000000000005
2023-12-27,12.43,15.27,13.99,15.36,16.3,-1.5600000000000005,2.84,1.3699999999999992
2023-12-28,12.47,15.23,13.98,15.3,16.24,-1.5099999999999998,2.76,1.3200000000000003
2023-12-29,12.45,15.26,14.05,15.3,16.27,-1.6000000000000014,2.8100000000000005,1.25
2024-01-01,12.45,,,,,,,
2024-01-02,13.2,15.48,14.1,15.2,16.16,-0.9000000000000004,2.280000000000001,1.0999999999999996
2024-01-03,14.04,16.04,14.7,15.62,16.55,-0.6600000000000001,2.0,0.9199999999999999
2024-01-04,14.13,16.04,14.66,15.6,16.4,-0.5299999999999994,1.9099999999999984,0.9399999999999995
2024-01-05,13.35,15.51,14.2,15.1,16.05,-0.8499999999999996,2.16,0.9000000000000004
2024-01-08,13.08,15.14,13.8,14.79,15.65,-0.7200000000000006,2.0600000000000005,0.9899999999999984
2024-01-09,12.76,14.9,13.4,14.43,15.4,-0.6400000000000006,2.1400000000000006,1.0299999999999994
2024-01-10,12.69,14.73,13.35,14.3,15.25,-0.6600000000000001,2.040000000000001,0.9500000000000011
2024-01-11,12.44,14.56,13.05,14.25,15.36,-0.6100000000000012,2.120000000000001,1.1999999999999993
2024-01-12,12.7,14.94,13.18,14.46,15.45,-0.4800000000000004,2.24,1.2800000000000011
2024-01-15,13.25,,,,,,,
2024-01-16,13.84,15.74,13.95,14.99,15.97,-0.10999999999999943,1.9000000000000004,1.040000000000001
2024-01-17,14.79,16.38,15.52,16.35,16.9,-0.7300000000000004,1.5899999999999999,0.8300000000000018
2024-01-18,14.13,15.84,15.0,16.0,16.55,-0.8699999999999992,1.709999999999999,1.0
2024-01-19,13.3,15.26,14.61,15.7,16.26,-1.3099999999999987,1.959999999999999,1.0899999999999999
2024-01-22,13.19,14.97,14.08,15.17,15.9,-0.8900000000000006,1.7800000000000011,1.0899999999999999
2024-01-23,12.55,14.52,13.7,14.77,15.55,-1.1499999999999986,1.9699999999999989,1.0700000000000003
2024-01-24,13.14,14.97,14.04,15.12,15.8,-0.8999999999999986,1.83,1.08
2024-01-25,13.45,15.1,14.23,15.31,15.95,-0.7800000000000011,1.6500000000000004,1.08
2024-01-26,13.26,15.03,14.12,15.18,15.86,-0.8599999999999994,1.7699999999999996,1.0600000000000005
2024-01-29,13.6,15.22,14.25,15.25,15.9,-0.6500000000000004,1.620000000000001,1.0
2024-01-30,13.31,15.14,13.99,15.04,15.8,-0.6799999999999997,1.83,1.049999999999999
2024-01-31,14.35,15.96,14.87,15.67,16.43,-0.5199999999999996,1.6100000000000012,0.8000000000000007
2024-02-01,13.88,15.5,14.7,15.55,16.27,-0.8199999999999985,1.6199999999999992,0.8500000000000014
2024-02-02,13.85,15.61,14.55,15.55,16.3,-0.7000000000000011,1.7599999999999998,1.0
2024-02-05,13.67,15.33,13.96,15.0,15.9,-0.2900000000000009,1.6600000000000001,1.0399999999999991
2024-02-06,13.06,14.99,13.55,14.65,15.55,-0.4900000000000002,1.9299999999999997,1.0999999999999996
2024-02-07,12.83,14.85,13.38,14.64,15.55,-0.5500000000000007,2.0199999999999996,1.2599999999999998
2024-02-08,12.79,14.93,13.35,14.53,15.37,-0.5600000000000005,2.1400000000000006,1.1799999999999997
2024-02-09,12.93,15.08,13.37,14.7,15.55,-0.4399999999999995,2.1500000000000004,1.33
2024-02-12,13.93,15.67,13.8,14.95,15.9,0.129999999999999,1.7400000000000002,1.1499999999999986
2024-02-13,15.85,16.82,15.75,16.01,16.66,0.09999999999999964,0.9700000000000006,0.26000000000000156
