date,vix,rv5,vx1,vx1_return,alt_vrp,signal,position,pnl
2022-10-14,32.02,25.886942749503433,31.93,0.02794719834720283,6.13305725049657,-1.0,-1.0,0.02794719834720283
2022-10-17,31.37,32.51076430292493,31.18,-0.02376914309706013,-1.1407643029249321,0.0,-1.0,-0.02376914309706013
2022-10-18,30.5,31.781987194858104,30.86,-0.010316016694615904,-1.2819871948581039,0.0,0.0,0.0
2022-10-19,30.76,33.87001643749921,30.4,-0.01501823852283879,-3.1100164374992083,0.0,0.0,0.0
2022-10-20,29.98,28.898110714824604,29.96,-0.014579449763157282,1.0818892851753965,-1.0,0.0,0.0
2022-10-21,29.69,34.40430703328285,29.99,0.001000834111898996,-4.7143070332828465,0.0,-1.0,0.001000834111898996
2022-10-24,29.85,28.7029923900545,29.35,-0.021571446486812196,1.1470076099455007,-1.0,0.0,0.0
2022-10-25,28.46,22.34427050445139,28.19,-0.040325241148084334,6.11572949554861,-1.0,-1.0,-0.040325241148084334
2022-10-26,27.28,16.998603572865726,27.49,-0.02514500294886668,10.281396427134275,-1.0,-1.0,-0.02514500294886668
2022-10-27,27.39,16.39468703532227,26.92,-0.020952797400627166,10.99531296467773,-1.0,-1.0,-0.020952797400627166
2022-10-28,25.75,28.22661865847449,26.26,-0.024822635901877277,-2.4766186584744894,0.0,-1.0,-0.024822635901877277
2022-10-31,25.88,30.110475340847554,25.88,-0.014576399241950089,-4.230475340847555,0.0,0.0,0.0
2022-11-01,25.81,30.364865612442472,25.63,-0.00970692925672001,-4.554865612442473,0.0,0.0,0.0
2022-11-02,25.86,34.83420849217489,26.45,0.03149261792832858,-8.974208492174888,0.0,0.0,-0.0
2022-11-03,25.3,15.752367060642639,25.67,-0.0299331634212594,9.547632939357362,-1.0,0.0,0.0
2022-11-04,24.55,23.600125585983008,25.53,-0.005468763629656426,0.9498744140169926,-1.0,-1.0,-0.005468763629656426
2022-11-07,24.35,29.24684953134209,25.16,-0.01459879942115272,-4.896849531342088,0.0,-1.0,-0.01459879942115272
2022-11-08,25.54,18.913170865408127,26.1,0.036679882496407856,6.626829134591873,-1.0,0.0,-0.0
2022-11-09,26.09,25.56003329007257,26.86,0.028702876766443897,0.5299667099274288,-1.0,-1.0,0.028702876766443897
2022-11-10,23.53,46.40121723036387,24.63,-0.08667297896264525,-22.871217230363868,0.0,-1.0,-0.08667297896264525
2022-11-11,22.52,44.51888727842436,23.95,-0.02799688827552238,-21.99888727842436,0.0,0.0,0.0
2022-11-14,23.73,46.43854508230078,24.24,0.01203583734418956,-22.708545082300777,0.0,0.0,-0.0
2022-11-15,24.54,39.094336012550244,24.58,0.013928942936775268,-14.554336012550245,0.0,0.0,-0.0
2022-11-16,24.11,8.8313459999303,25.05,0.018940723392984804,15.2786540000697,-1.0,0.0,-0.0
2022-11-17,23.93,7.31215131982504,24.77,-0.011240584029605483,16.61784868017496,-1.0,-1.0,-0.011240584029605483
2022-11-18,23.12,8.810453269703158,24.52,-0.010144132433257624,14.309546730296843,-1.0,-1.0,-0.010144132433257624
2022-11-21,22.36,6.549360871983172,23.81,-0.02938345056923941,15.810639128016827,-1.0,-1.0,-0.02938345056923941
2022-11-22,21.29,11.71906722609051,22.95,-0.03678772399221719,9.570932773909488,-1.0,-1.0,-0.03678772399221719
2022-11-23,20.35,9.912578796744851,22.4,-0.024256977645559896,10.43742120325515,-1.0,-1.0,-0.024256977645559896
2022-11-25,20.5,10.767108118916852,22.6,0.008888947417246218,9.732891881083148,-1.0,-1.0,0.008888947417246218
2022-11-28,22.21,10.797024098547775,23.4,0.034786116085415486,11.412975901452226,-1.0,-1.0,0.034786116085415486
2022-11-29,21.89,6.9807801190971475,23.04,-0.015504186535965303,14.909219880902853,-1.0,-1.0,-0.015504186535965303
2022-11-30,20.58,27.70765065632272,22.12,-0.04074965917355655,-7.1276506563227215,0.0,-1.0,-0.04074965917355655
2022-12-01,19.84,27.79549031111699,21.57,-0.025178716253068778,-7.955490311116989,0.0,0.0,0.0
2022-12-02,19.06,27.554225211341144,21.2,-0.017302278723098308,-8.494225211341146,0.0,0.0,0.0
2022-12-05,20.75,28.785193003369606,21.69,0.022850143160816128,-8.035193003369606,0.0,0.0,-0.0
2022-12-06,22.17,12.230119069841434,22.45,0.03443928934948026,9.939880930158568,-1.0,0.0,-0.0
2022-12-07,22.68,12.369341433165426,22.86,0.018098044178401107,10.310658566834574,-1.0,-1.0,0.018098044178401107
2022-12-08,22.29,15.623935073238579,22.4,-0.02032769950567026,6.66606492676142,-1.0,-1.0,-0.02032769950567026
2022-12-09,22.83,14.646027837511543,23.1,0.030771658666753687,8.183972162488455,-1.0,-1.0,0.030771658666753687
2022-12-12,25.0,14.735358881388267,23.1,0.0,10.264641118611733,-1.0,-1.0,0.0
2022-12-13,22.55,14.513065690584915,21.69,-0.0629812926889648,8.036934309415086,-1.0,-1.0,-0.0629812926889648
2022-12-14,21.14,15.448553966244353,20.63,-0.050104997755622716,5.691446033755648,-1.0,-1.0,-0.050104997755622716
2022-12-15,22.83,26.271974900898552,22.31,0.07828868136128087,-3.441974900898554,0.0,-1.0,0.07828868136128087
2022-12-16,22.62,26.476797215268093,22.45,0.006255605743822112,-3.8567972152680916,0.0,0.0,-0.0
2022-12-19,22.42,18.259104518680576,22.15,-0.013453117697118877,4.160895481319425,-1.0,0.0,0.0
2022-12-20,21.48,20.003760755904114,21.48,-0.030715226850480448,1.4762392440958862,-1.0,-1.0,-0.030715226850480448
2022-12-21,20.07,13.219620811233243,23.01,0.06880663440661072,6.850379188766757,-1.0,-1.0,0.06880663440661072
2022-12-22,21.97,17.63049171125295,24.26,0.052899999468629666,4.339508288747048,-1.0,-1.0,0.052899999468629666
2022-12-23,20.87,17.99327941926296,23.63,-0.026311812317088012,2.8767205807370395,-1.0,-1.0,-0.026311812317088012
2022-12-27,21.65,19.29953280911394,23.45,-0.007646596306527975,2.3504671908860573,-1.0,-1.0,-0.007646596306527975
2022-12-28,22.14,16.384168742635364,23.55,0.004255325570138524,5.755831257364637,-1.0,-1.0,0.004255325570138524
2022-12-29,21.44,17.55147809935009,23.21,-0.014542600176081333,3.8885219006499128,-1.0,-1.0,-0.014542600176081333
2022-12-30,21.67,17.155434397391872,23.1,-0.004750602758597733,4.51456560260813,-1.0,-1.0,-0.004750602758597733
2023-01-03,22.9,15.279915385560884,23.05,-0.002166848085090045,7.620084614439115,-1.0,-1.0,-0.002166848085090045
2023-01-04,22.01,12.482571352692377,22.4,-0.028604810581663642,9.527428647307625,-1.0,-1.0,-0.028604810581663642
2023-01-05,22.46,10.671890281435635,22.65,0.011098893068048898,11.788109718564366,-1.0,-1.0,0.011098893068048898
2023-01-06,21.13,19.09878054897219,22.2,-0.020067563050809145,2.031219451027809,-1.0,-1.0,-0.020067563050809145
2023-01-09,21.97,18.02427756319195,22.27,0.0031481923910425813,3.9457224368080475,-1.0,-1.0,0.0031481923910425813
2023-01-10,20.58,18.15152637355812,21.09,-0.05444148677859317,2.4284736264418783,-1.0,-1.0,-0.05444148677859317
2023-01-11,21.09,14.165932228346248,21.2,0.005202187187283602,6.9240677716537515,-1.0,-1.0,0.005202187187283602
2023-01-12,18.83,8.833819651446591,19.82,-0.067309652776125,9.996180348553407,-1.0,-1.0,-0.067309652776125
2023-01-13,18.35,8.678453201207692,19.5,-0.016277063332140962,9.67154679879231,-1.0,-1.0,-0.016277063332140962
2023-01-17,19.36,4.978390336518666,19.32,-0.009273636785328776,14.381609663481333,-1.0,-1.0,-0.009273636785328776
2023-01-18,20.34,10.251379050404706,21.69,0.11571049605441086,10.088620949595294,-1.0,-1.0,0.11571049605441086
2023-01-19,20.52,8.66906710741537,21.75,0.002762432695909922,11.85093289258463,-1.0,-1.0,0.002762432695909922
2023-01-20,19.85,18.655762879562975,21.09,-0.030814763044009652,1.1942371204370268,-1.0,-1.0,-0.030814763044009652
2023-01-23,19.81,20.857749697677164,20.75,-0.016252747813975787,-1.0477496976771654,0.0,-1.0,-0.016252747813975787
2023-01-24,19.2,17.169920171834914,19.95,-0.03931710334083505,2.0300798281650856,-1.0,0.0,0.0
2023-01-25,19.08,14.26411183736077,19.96,0.0005011275474453569,4.815888162639228,-1.0,-1.0,0.0005011275474453569
2023-01-26,18.73,10.033574919608315,19.67,-0.014635638482349833,8.696425080391686,-1.0,-1.0,-0.014635638482349833
2023-01-27,18.51,9.042024888842121,19.32,-0.01795380361659582,9.46797511115788,-1.0,-1.0,-0.01795380361659582
2023-01-30,19.94,9.896316629647583,20.05,0.03708832496820591,10.043683370352419,-1.0,-1.0,0.03708832496820591
2023-01-31,19.4,11.27602838514267,19.53,-0.026277408863990548,8.123971614857329,-1.0,-1.0,-0.026277408863990548
2023-02-01,17.87,15.436791069543338,18.75,-0.040757992472167714,2.4332089304566633,-1.0,-1.0,-0.040757992472167714
2023-02-02,18.73,15.417196224910928,19.3,0.028911343494419928,3.3128037750890726,-1.0,-1.0,0.028911343494419928
2023-02-03,18.33,16.225494065746076,19.34,0.002070394114308538,2.104505934253922,-1.0,-1.0,0.002070394114308538
2023-02-06,19.43,13.674101910371562,20.01,0.03405665857049378,5.755898089628438,-1.0,-1.0,0.03405665857049378
2023-02-07,18.66,8.810750032724414,19.21,-0.04080117181517684,9.849249967275586,-1.0,-1.0,-0.04080117181517684
2023-02-08,19.63,10.404666885470366,20.05,0.042798176972112856,9.225333114529633,-1.0,-1.0,0.042798176972112856
2023-02-09,20.71,11.847431538429582,20.81,0.03720448665296505,8.862568461570419,-1.0,-1.0,0.03720448665296505
2023-02-10,20.53,12.166702480474285,20.93,0.005749896052365422,8.363297519525716,-1.0,-1.0,0.005749896052365422
2023-02-13,20.34,15.311136195446382,19.91,-0.04996141838180357,5.028863804553618,-1.0,-1.0,-0.04996141838180357
2023-02-14,18.91,14.023766325616197,18.65,-0.06537597198628031,4.886233674383803,-1.0,-1.0,-0.06537597198628031
2023-02-15,18.23,11.053425612321417,20.05,0.0723830076627534,7.176574387678583,-1.0,-1.0,0.0723830076627534
2023-02-16,20.17,18.422414487656138,21.16,0.05388345323752075,1.7475855123438642,-1.0,-1.0,0.05388345323752075
2023-02-17,20.02,18.33987798064479,21.25,0.004244288380327088,1.6801220193552098,-1.0,-1.0,0.004244288380327088
2023-02-21,22.87,13.95289118381546,22.9,0.07478001518976818,8.917108816184541,-1.0,-1.0,0.07478001518976818
2023-02-22,22.29,11.280177312281502,22.21,-0.030594272653857946,11.009822687718497,-1.0,-1.0,-0.030594272653857946
2023-02-23,21.14,11.499285179460687,21.37,-0.038554568575279724,9.640714820539314,-1.0,-1.0,-0.038554568575279724
2023-02-24,21.67,11.977647434142133,22.19,0.03765366761344602,9.692352565857869,-1.0,-1.0,0.03765366761344602
2023-02-27,20.95,7.794422357767311,21.33,-0.03952720446124314,13.15557764223269,-1.0,-1.0,-0.03952720446124314
2023-02-28,20.7,8.836372351200191,20.78,-0.026123546812177878,11.863627648799808,-1.0,-1.0,-0.026123546812177878
2023-03-01,20.58,8.59456999957791,21.03,0.0119590040435269,11.985430000422088,-1.0,-1.0,0.0119590040435269
2023-03-02,19.59,7.313671019526477,20.2,-0.04026738530744911,12.276328980473522,-1.0,-1.0,-0.04026738530744911
2023-03-03,18.49,14.902381844386433,19.5,-0.035268138837458274,3.5876181556135656,-1.0,-1.0,-0.035268138837458274
2023-03-06,18.61,12.917282735515098,19.22,-0.014463062027554319,5.692717264484902,-1.0,-1.0,-0.014463062027554319
2023-03-07,19.59,19.514730135230877,19.75,0.02720208780498412,0.07526986476912256,-1.0,-1.0,0.02720208780498412
2023-03-08,19.11,19.305152228632952,19.31,-0.022530394906707496,-0.19515222863295278,0.0,-1.0,-0.022530394906707496
2023-03-09,22.61,16.76452920113546,21.8,0.12128687335462018,5.84547079886454,-1.0,0.0,-0.0
2023-03-10,24.8,16.131632168841602,24.18,0.10361587539160322,8.668367831158399,-1.0,-1.0,0.10361587539160322
2023-03-13,26.52,17.462482956956425,25.37,0.04804152842454412,9.057517043043575,-1.0,-1.0,0.04804152842454412
2023-03-14,23.73,23.176484971009646,23.7,-0.06809232547010513,0.5535150289903541,-1.0,-1.0,-0.06809232547010513
2023-03-15,26.14,18.430320270852825,25.81,0.08528696558943683,7.709679729147176,-1.0,-1.0,0.08528696558943683
2023-03-16,22.99,21.20000262961683,23.02,-0.11439861043678601,1.789997370383169,-1.0,-1.0,-0.11439861043678601
2023-03-17,25.51,21.241841386250442,25.63,0.1074001370822435,4.268158613749559,-1.0,-1.0,0.1074001370822435
2023-03-20,24.15,14.91708382174819,24.17,-0.05865134566058838,9.23291617825181,-1.0,-1.0,-0.05865134566058838
2023-03-21,21.38,12.51664775139976,21.59,-0.11288195018867553,8.86335224860024,-1.0,-1.0,-0.11288195018867553
2023-03-22,22.26,16.653875632968262,23.5,0.08477017662339748,5.6061243670317396,-1.0,-1.0,0.08477017662339748
2023-03-23,22.61,16.609655245104125,24.22,0.030178316974832864,6.000344754895874,-1.0,-1.0,0.030178316974832864
2023-03-24,21.74,16.986511216289372,23.22,-0.042164761855200794,4.753488783710626,-1.0,-1.0,-0.042164761855200794
2023-03-27,20.6,13.770288339150783,22.27,-0.04177349500046912,6.8297116608492185,-1.0,-1.0,-0.04177349500046912
2023-03-28,19.97,5.554606679296721,21.7,-0.025928220722862605,14.415393320703277,-1.0,-1.0,-0.025928220722862605
2023-03-29,19.12,8.423325808450546,20.93,-0.036128724088505315,10.696674191549455,-1.0,-1.0,-0.036128724088505315
2023-03-30,19.02,8.800010041523096,20.83,-0.0047892811850278605,10.219989958476903,-1.0,-1.0,-0.0047892811850278605
2023-03-31,18.7,10.948122375160956,20.76,-0.0033661969751928034,7.751877624839043,-1.0,-1.0,-0.0033661969751928034
2023-04-03,18.55,9.273411389265714,20.21,-0.026850526882157943,9.276588610734287,-1.0,-1.0,-0.026850526882157943
2023-04-04,19.0,11.127283300749777,20.6,0.019113544380005454,7.872716699250223,-1.0,-1.0,0.019113544380005454
2023-04-05,19.08,11.912272216481794,20.42,-0.008776263059015577,7.167727783518204,-1.0,-1.0,-0.008776263059015577
2023-04-06,18.4,6.935430195505616,19.98,-0.021783039516112268,11.464569804494381,-1.0,-1.0,-0.021783039516112268
2023-04-07,18.4,7.226440686542395,20.1,0.00598804184462276,11.173559313457604,-1.0,-1.0,0.00598804184462276
2023-04-10,18.97,5.7174434749877365,19.8,-0.015037877364540542,13.252556525012263,-1.0,-1.0,-0.015037877364540542
2023-04-11,19.1,3.647445099980282,19.77,-0.001516300517964364,15.45255490001972,-1.0,-1.0,-0.001516300517964364
2023-04-12,19.09,6.096928533635495,19.95,0.009063506153347056,12.993071466364505,-1.0,-1.0,0.009063506153347056
2023-04-13,17.8,12.392565127075866,18.73,-0.06310262687987533,5.407434872924135,-1.0,-1.0,-0.06310262687987533
2023-04-14,17.07,12.17654088265519,18.35,-0.020496941955417736,4.893459117344809,-1.0,-1.0,-0.020496941955417736
2023-04-17,16.95,12.1111086745189,17.42,-0.052010603076222406,4.8388913254811,-1.0,-1.0,-0.052010603076222406
2023-04-18,16.83,9.854697106041822,17.05,-0.021468767694831303,6.975302893958176,-1.0,-1.0,-0.021468767694831303
2023-04-19,16.46,2.0773070175883452,19.4,0.12912286233975667,14.382692982411655,-1.0,-1.0,0.12912286233975667
2023-04-20,17.17,3.006671051700458,19.84,0.022427035787444538,14.163328948299544,-1.0,-1.0,0.022427035787444538
2023-04-21,16.77,3.0945981272733594,19.41,-0.021911704675808164,13.67540187272664,-1.0,-1.0,-0.021911704675808164
2023-04-24,16.89,3.1415013446542637,19.33,-0.004130103960679143,13.748498655345736,-1.0,-1.0,-0.004130103960679143
2023-04-25,18.76,7.806215505268329,21.02,0.08381607222856546,10.953784494731671,-1.0,-1.0,0.08381607222856546
2023-04-26,18.84,8.251046410307088,20.42,-0.02895955271228523,10.588953589692911,-1.0,-1.0,-0.02895955271228523
2023-04-27,17.03,15.821080985776433,19.45,-0.04866774267206431,1.208919014223568,-1.0,-1.0,-0.04866774267206431
2023-04-28,15.78,17.388534579262686,18.44,-0.053324851936007445,-1.6085345792626864,0.0,-1.0,-0.053324851936007445
2023-05-01,16.08,14.435427296951781,18.17,-0.014750335720368213,1.6445727030482171,-1.0,0.0,0.0
2023-05-02,17.78,16.007612599969427,19.34,0.062403607617068424,1.7723874000305742,-1.0,-1.0,0.062403607617068424
2023-05-03,18.34,13.383828362688776,19.95,0.031053653310724183,4.956171637311224,-1.0,-1.0,0.031053653310724183
2023-05-04,20.09,7.797426777488306,21.19,0.06030022894433529,12.292573222511693,-1.0,-1.0,0.06030022894433529
2023-05-05,17.19,16.404815168289353,19.29,-0.09394254536256996,0.785184831710648,-1.0,-1.0,-0.09394254536256996
2023-05-08,16.98,14.702705869238509,19.0,-0.015147847751197485,2.277294130761492,-1.0,-1.0,-0.015147847751197485
2023-05-09,17.71,11.567061806993692,19.42,0.021864483696738546,6.142938193006309,-1.0,-1.0,0.021864483696738546
2023-05-10,16.94,11.161340597096652,18.85,-0.02979054896915878,5.778659402903349,-1.0,-1.0,-0.02979054896915878
2023-05-11,16.93,4.924241421262285,18.6,-0.013351333174864255,12.005758578737716,-1.0,-1.0,-0.013351333174864255
2023-05-12,17.03,5.4544991089721435,18.54,-0.003231020581446753,11.575500891027858,-1.0,-1.0,-0.003231020581446753
2023-05-15,17.12,5.679629998336856,17.8,-0.04073210283966944,11.440370001663144,-1.0,-1.0,-0.04073210283966944
2023-05-16,17.99,5.079093573322535,18.28,0.026609108727964514,12.910906426677464,-1.0,-1.0,0.026609108727964514
2023-05-17,16.87,9.189039138935028,19.98,0.08892420719440342,7.680960861064973,-1.0,-1.0,0.08892420719440342
2023-05-18,16.05,10.459328660968586,19.15,-0.042429057593752706,5.590671339031415,-1.0,-1.0,-0.042429057593752706
2023-05-19,16.81,11.991520048254651,19.65,0.025774622688615523,4.818479951745347,-1.0,-1.0,0.025774622688615523
2023-05-22,17.21,10.469921761452872,19.67,0.0010172940856976176,6.740078238547129,-1.0,-1.0,0.0010172940856976176
2023-05-23,18.53,14.229592373384426,20.05,0.01913452135161009,4.300407626615575,-1.0,-1.0,0.01913452135161009
2023-05-24,20.03,9.885560263055892,21.0,0.04629328397084498,10.14443973694411,-1.0,-1.0,0.04629328397084498
2023-05-25,19.14,10.49607324273095,20.43,-0.02751802889389232,8.64392675726905,-1.0,-1.0,-0.02751802889389232
2023-05-26,17.95,16.816520934863675,19.58,-0.04249577172716634,1.1334790651363242,-1.0,-1.0,-0.04249577172716634
2023-05-30,17.46,11.57248559512832,18.97,-0.031649853155441665,5.8875144048716805,-1.0,-1.0,-0.031649853155441665
2023-05-31,17.94,13.003930798767879,18.87,-0.00528542456646397,4.936069201232122,-1.0,-1.0,-0.00528542456646397
2023-06-01,15.65,7.931308310612832,17.7,-0.06400871980067535,7.718691689387168,-1.0,-1.0,-0.06400871980067535
2023-06-02,14.6,12.432561823087743,16.95,-0.043296805753324286,2.167438176912256,-1.0,-1.0,-0.043296805753324286
2023-06-05,14.73,12.357062536519004,16.5,-0.026907452919924246,2.372937463480996,-1.0,-1.0,-0.026907452919924246
2023-06-06,13.96,10.386054691382844,15.42,-0.06769501277135159,3.573945308617157,-1.0,-1.0,-0.06769501277135159
2023-06-07,13.94,11.498368607881561,15.45,0.001943635208571326,2.4416313921184383,-1.0,-1.0,0.001943635208571326
2023-06-08,13.65,6.406550900387105,15.01,-0.028892357698384163,7.243449099612896,-1.0,-1.0,-0.028892357698384163
2023-06-09,13.83,6.435588247114393,15.24,0.01520690461312979,7.394411752885607,-1.0,-1.0,0.01520690461312979
2023-06-12,15.01,7.220054777672718,15.56,0.02077996849174557,7.789945222327281,-1.0,-1.0,0.02077996849174557
2023-06-13,14.61,4.218334642270363,15.32,-0.015544354437800667,10.391665357729636,-1.0,-1.0,-0.015544354437800667
2023-06-14,13.88,4.879226866933243,14.78,-0.035884248792389606,9.000773133066758,-1.0,-1.0,-0.035884248792389606
2023-06-15,14.5,6.332382753871172,15.1,0.02141982830082334,8.167617246128827,-1.0,-1.0,0.02141982830082334
2023-06-16,13.54,5.348607676148194,14.35,-0.050944801615248725,8.191392323851804,-1.0,-1.0,-0.050944801615248725
2023-06-20,13.88,9.06771861980757,14.03,-0.022552048091260435,4.812281380192431,-1.0,-1.0,-0.022552048091260435
2023-06-21,13.2,7.844764731505367,16.18,0.1425780175159761,5.355235268494632,-1.0,-1.0,0.1425780175159761
2023-06-22,12.91,5.407724960760331,15.78,-0.02503259621261744,7.502275039239669,-1.0,-1.0,-0.02503259621261744
2023-06-23,13.44,6.587447516592902,15.95,0.010715513813125188,6.852552483407098,-1.0,-1.0,0.010715513813125188
2023-06-26,14.25,7.733387016298647,16.0,0.003129893008927631,6.516612983701353,-1.0,-1.0,0.003129893008927631
2023-06-27,13.74,9.63615597402223,15.56,-0.027885203489535382,4.10384402597777,-1.0,-1.0,-0.027885203489535382
2023-06-28,13.43,9.728942002361043,14.99,-0.03732020663573943,3.701057997638957,-1.0,-1.0,-0.03732020663573943
2023-06-29,13.54,6.547794580356394,15.33,0.022428380769216272,6.992205419643605,-1.0,-1.0,0.022428380769216272
2023-06-30,13.59,8.62581996131345,15.01,-0.021095047238352205,4.96418003868655,-1.0,-1.0,-0.021095047238352205
2023-07-03,13.57,6.322948801864685,14.94,-0.00467446594069898,7.247051198135315,-1.0,-1.0,-0.00467446594069898
2023-07-05,14.18,7.526602273260987,15.28,0.022502604033702855,6.653397726739013,-1.0,-1.0,0.022502604033702855
2023-07-06,15.44,5.905408899679562,16.17,0.0566128898506415,9.534591100320437,-1.0,-1.0,0.0566128898506415
2023-07-07,14.83,5.2239081794411275,15.86,-0.01935745738231409,9.606091820558873,-1.0,-1.0,-0.01935745738231409
2023-07-10,15.07,5.857384551467919,15.77,-0.00569081523175452,9.21261544853208,-1.0,-1.0,-0.00569081523175452
2023-07-11,14.84,8.076683051292376,15.55,-0.014048762349704091,6.763316948707624,-1.0,-1.0,-0.014048762349704091
2023-07-12,13.54,6.927657354889057,14.29,-0.08450064668346702,6.612342645110942,-1.0,-1.0,-0.08450064668346702
2023-07-13,13.61,5.756435513025145,14.19,-0.007022500769824802,7.853564486974855,-1.0,-1.0,-0.007022500769824802
2023-07-14,13.34,6.312136122759172,13.8,-0.02786889900879208,7.0278638772408275,-1.0,-1.0,-0.02786889900879208
2023-07-17,13.48,7.207487642849786,13.7,-0.007272759329080003,6.272512357150214,-1.0,-1.0,-0.007272759329080003
2023-07-18,13.3,6.853166879489955,13.3,-0.029631797606370913,6.446833120510045,-1.0,-1.0,-0.029631797606370913
2023-07-19,13.76,6.629195975957224,15.91,0.17918380712198712,7.130804024042776,-1.0,-1.0,0.17918380712198712
2023-07-20,13.99,7.805307780076781,15.85,-0.003778342026405923,6.184692219923219,-1.0,-1.0,-0.003778342026405923
2023-07-21,13.6,7.614624969278994,15.61,-0.015257765795948952,5.985375030721006,-1.0,-1.0,-0.015257765795948952
2023-07-24,13.91,5.328783770211979,15.38,-0.01484377044984253,8.581216229788021,-1.0,-1.0,-0.01484377044984253
2023-07-25,13.86,5.545357251668764,15.35,-0.001952490044291988,8.314642748331234,-1.0,-1.0,-0.001952490044291988
2023-07-26,13.19,3.741992889736235,14.89,-0.030425627337288486,9.448007110263765,-1.0,-1.0,-0.030425627337288486
2023-07-27,14.41,6.987638776053255,15.69,0.05233372004902348,7.422361223946745,-1.0,-1.0,0.05233372004902348
2023-07-28,13.33,9.296059965585442,14.99,-0.04564025463043464,4.033940034414558,-1.0,-1.0,-0.04564025463043464
2023-07-31,13.63,8.826710040526384,14.86,-0.008710272824893117,4.8032899594736165,-1.0,-1.0,-0.008710272824893117
2023-08-01,13.93,10.251370343555989,15.07,0.014032973348790723,3.678629656444011,-1.0,-1.0,0.014032973348790723
2023-08-02,16.09,11.337424755013968,16.7,0.1027027067843056,4.752575244986032,-1.0,-1.0,0.1027027067843056
2023-08-03,15.92,7.160704659857463,16.75,0.002989538848365836,8.759295340142536,-1.0,-1.0,0.002989538848365836
2023-08-04,17.1,6.279910829379263,17.51,0.04437388802668529,10.820089170620738,-1.0,-1.0,0.04437388802668529
2023-08-07,15.77,10.592946627661071,16.29,-0.07222072368380683,5.1770533723389285,-1.0,-1.0,-0.07222072368380683
2023-08-08,15.99,9.040050410441374,16.5,0.012808958292580996,6.949949589558626,-1.0,-1.0,0.012808958292580996
2023-08-09,15.96,9.26609081548994,16.35,-0.009132483563272231,6.69390918451006,-1.0,-1.0,-0.009132483563272231
2023-08-10,15.85,7.777846283648627,16.01,-0.021014370334639043,8.072153716351373,-1.0,-1.0,-0.021014370334639043
2023-08-11,14.84,7.5211682960777,15.35,-0.04209805297541758,7.318831703922299,-1.0,-1.0,-0.04209805297541758
2023-08-14,14.82,5.471343913542143,14.85,-0.033115608784497486,9.348656086457858,-1.0,-1.0,-0.033115608784497486
2023-08-15,16.46,10.12747240118655,16.17,0.08515780834030728,6.332527598813451,-1.0,-1.0,0.08515780834030728
2023-08-16,16.78,11.079916782520806,18.01,0.10776948559884891,5.700083217479195,-1.0,-1.0,0.10776948559884891
2023-08-17,17.89,11.507638032255711,18.85,0.045585754706155335,6.3823619677442895,-1.0,-1.0,0.045585754706155335
2023-08-18,17.3,11.106830291127473,18.45,-0.02144854340748381,6.193169708872528,-1.0,-1.0,-0.02144854340748381
2023-08-21,17.13,9.332830995886148,17.85,-0.03306086226088789,7.797169004113851,-1.0,-1.0,-0.03306086226088789
2023-08-22,16.97,7.626413051049881,17.9,0.0027972046210607004,9.343586948950119,-1.0,-1.0,0.0027972046210607004
2023-08-23,15.98,10.776245741607497,17.29,-0.03467241315150993,5.203754258392504,-1.0,-1.0,-0.03467241315150993
2023-08-24,17.2,19.497937594628976,18.01,0.040798859492665596,-2.2979375946289764,0.0,-1.0,0.040798859492665596
2023-08-25,15.68,19.892023852780273,17.18,-0.04718124263175527,-4.212023852780273,0.0,0.0,0.0
2023-08-28,15.08,19.817856329032935,16.43,-0.04463698450693254,-4.737856329032935,0.0,0.0,0.0
2023-08-29,14.45,19.47265097291603,15.9,-0.03278982282299081,-5.022650972916029,0.0,0.0,0.0
2023-08-30,13.88,7.944266885986155,15.3,-0.03846628082779624,5.935733114013845,-1.0,0.0,0.0
2023-08-31,13.57,9.578873155742338,15.04,-0.017139509876696213,3.9911268442576624,-1.0,-1.0,-0.017139509876696213
2023-09-01,13.09,9.980547968081552,14.8,-0.016086137751624374,3.1094520319184475,-1.0,-1.0,-0.016086137751624374
2023-09-05,14.01,2.908753664843324,14.99,0.012756131344437094,11.101246335156675,-1.0,-1.0,0.012756131344437094
2023-09-06,14.45,5.164847396747897,15.35,0.023732161918699646,9.285152603252103,-1.0,-1.0,0.023732161918699646
2023-09-07,14.4,4.763873643108616,15.3,-0.0032626456348161526,9.636126356891385,-1.0,-1.0,-0.0032626456348161526
2023-09-08,13.84,5.319838351099867,14.94,-0.023810648693718406,8.520161648900132,-1.0,-1.0,-0.023810648693718406
2023-09-11,13.8,6.969445728516174,14.58,-0.024391453124159135,6.830554271483827,-1.0,-1.0,-0.024391453124159135
2023-09-12,14.23,5.686595282808103,14.64,0.00410678195265346,8.543404717191898,-1.0,-1.0,0.00410678195265346
2023-09-13,13.48,5.239226682575839,14.0,-0.04470017891790734,8.24077331742416,-1.0,-1.0,-0.04470017891790734
2023-09-14,12.82,7.385756343987582,13.37,-0.04604393850140687,5.434243656012418,-1.0,-1.0,-0.04604393850140687
2023-09-15,13.79,9.38596066370013,14.25,0.06374351560080793,4.404039336299869,-1.0,-1.0,0.06374351560080793
2023-09-18,14.0,8.475087805954457,14.1,-0.010582109330536937,5.524912194045543,-1.0,-1.0,-0.010582109330536937
